Offset,Data,Class
1156.2,1121,0
1160.2,1040,0
1157.2,1040,0
1135,828,0
1053.2,1425,0
1090.8,1563,0
1179.2,1269,0
1225,1211,0
1259.2,1109,0
1315.4,1225,0
1275.4,1129,0
1188.6,1143,0
1163.4,964,0
1114,948,0
1081.8,948,0
1026.4,1769,0
1154.4,1488,0
1223.4,1244,0
1279.4,1244,0
1338.6,1643,0
1477.6,1643,0
1452.4,1616,0
1478,1513,0
1531.8,1513,0
1585.6,983,0
1453.6,1325,0
1390,1604,0
1387.6,1295,0
1344,1295,0
1300.4,1371,0
1378,1371,0
1387.2,1252,0
1316.8,1207,0
1299.2,942,0
1228.6,963,0
1147,1249,0
1122.6,1414,0
1155,909,0
1095.4,909,0
1088.8,1085,0
1113.2,1165,0
1096.4,983,0
1010.2,881,0
1004.6,881,0
999,749,0
931.8,1025,0
903.8,1408,0
988.8,959,0
1004.4,969,0
1022,969,0
1066,969,0
1054.8,786,0
930.4,1019,0
942.4,907,0
930,907,0
917.6,614,0
846.6,1301,0
949.6,1128,0
971.4,895,0
969,918,0
971.2,924,0
1033.2,1048,0
982.6,1025,0
962,946,0
972.2,745,0
937.6,673,0
887.4,673,0
812.4,1418,0
891,817,0
865.2,866,0
889.4,866,0
928,938,0
981,938,0
885,974,0
916.4,974,0
938,718,0
908.4,718,0
864.4,718,0
820.4,1213,0
868.2,901,0
853.6,892,0
888.4,927,0
930.2,925,0
971.6,1118,0
952.6,1102,0
992.8,779,0
970.2,699,0
924.6,699,0
879.4,1344,0
924.6,1019,0
908,1019,0
956,1019,0
1020,1019,0
1084,988,0
1012.8,957,0
1000.4,950,0
986.6,950,0
972.8,548,0
878.6,548,0
790.6,548,0
708.8,1416,0
802,990,0
810,920,0
884.4,871,0
949,906,0
1020.6,932,0
923.8,932,0
912.2,887,0
905.6,887,0
908.8,706,0
868.8,706,0
823.6,1080,0
853.2,1063,0
888.4,1000,0
911,1000,0
969.8,1000,0
1028.6,1024,0
1017.4,1024,0
1009.6,941,0
997.8,771,0
952,675,0
887,837,0
849.6,1261,0
897,1305,0
969.8,1096,0
1034.8,1108,0
1121.4,989,0
1151.8,989,0
1097.4,826,0
1001.6,802,0
942.8,768,0
874.8,768,0
830.6,768,0
786.4,768,0
774.8,768,0
768,1197,0
853.8,1197,0
939.6,730,0
932,730,0
924.4,773,0
925.4,914,0
868.8,914,0
812.2,803,0
826.8,645,0
809.8,642,0
783.6,642,0
729.2,1178,0
782,1178,0
857,1178,0
963.6,1178,0
1070.8,1178,0
1178,900,0
1122.4,974,0
1081.6,709,0
987.8,709,0
894,663,0
791,1316,0
874.2,1316,0
942.6,899,0
980.6,884,0
1015.6,939,0
1070.8,922,0
992,1003,0
929.4,951,0
939.8,951,0
953.2,1120,0
989.4,1199,0
1044.8,1014,0
1047,832,0
1023.2,832,0
999.4,827,0
940.8,924,0
885.8,952,0
873.4,1064,0
919.8,1093,0
972,848,0
976.2,1279,0
1047.2,1466,0
1150,1466,0
1230.4,1466,0
1305,950,0
1325.4,1081,0
1285.8,1081,0
1208.8,990,0
1113.6,1086,0
1037.6,1018,0
1051.2,1018,0
1038.6,700,0
962.4,1015,0
967.4,1105,0
971.2,1105,0
988.6,954,0
975.8,969,0
1029.6,1041,0
1034.8,1041,0
1022,1142,0
1029.4,1142,0
1067,1142,0
1101.6,689,0
1031.2,1124,0
1047.8,1124,0
1044.2,1124,0
1040.6,889,0
990,935,0
1039.2,984,0
1011.2,1005,0
987.4,872,0
937,779,0
915,676,0
863.2,853,0
837,1267,0
889.4,1415,0
998,945,0
1031.2,945,0
1085,1113,0
1137,941,0
1071.8,768,0
942.4,840,0
921.4,680,0
868.4,990,0
843.8,990,0
853.6,1418,0
983.6,1418,0
1099.2,824,0
1128,791,0
1088.2,875,0
1065.2,968,0
975.2,968,0
885.2,475,0
815.4,475,0
752.2,1093,0
795.8,998,0
801.8,578,0
723.8,894,0
807.6,894,0
891.4,887,0
850.2,887,0
828,887,0
889.8,738,0
858.6,1229,0
925.6,1435,0
1035.2,1155,0
1088.8,1155,0
1142.4,964,0
1187.6,1025,0
1146.8,1222,0
1104.2,1222,0
1117.6,1255,0
1137.6,665,0
1077.8,665,0
1005.8,665,0
894.4,1329,0
915.8,812,0
827.2,712,0
836.6,620,0
827.6,620,0
818.6,751,0
703,834,0
707.4,834,0
731.8,520,0
711.8,365,0
660.8,365,0
583.6,1031,0
623,1008,0
657.8,1008,0
755.4,1008,0
884,720,0
955,720,0
892.8,641,0
819.4,662,0
750.2,593,0
667.2,593,0
641.8,566,0
611,1096,0
702,1096,0
788.8,710,0
812.2,724,0
838.4,721,0
869.4,841,0
818.4,862,0
771.6,839,0
797.4,734,0
799.4,734,0
802,734,0
780.6,734,0
755,812,0
749.6,751,0
753,729,0
752,568,0
718.8,564,0
684.8,872,0
696.8,872,0
721,553,0
685.8,568,0
685.8,910,0
755,1239,0
828.4,1010,0
856,627,0
870.8,716,0
900.4,795,0
877.4,795,0
788.6,984,0
783.4,984,0
854.8,653,0
842.2,695,0
822.2,695,0
802.2,1130,0
831.4,777,0
790,705,0
800.4,902,0
841.8,841,0
871,841,0
813.2,898,0
837.4,615,0
819.4,615,0
762,796,0
753,1267,0
838.2,1193,0
897.2,1828,0
1139.8,1828,1
1139.8,3378,1
1139.8,3885,1
1139.8,3885,1
1139.8,5444,1
1139.8,8320,1
1139.8,10745,1
1139.8,10745,1
1139.8,16150,1
1139.8,17614,1
1139.8,19020,1
1139.8,19931,1
1139.8,21933,1
1139.8,22711,1
1139.8,23606,1
1139.8,23606,1
1139.8,23097,1
1139.8,23097,1
1139.8,22292,1
1139.8,22539,1
1139.8,22987,1
1139.8,22987,1
1139.8,22791,1
1139.8,22276,1
1139.8,22231,1
1139.8,32296,1
1139.8,46729,1
1139.8,46729,1
1139.8,61031,1
1139.8,59856,1
1139.8,71585,1
1139.8,81228,1
1139.8,89961,1
1139.8,98288,1
1139.8,98288,1
1139.8,92961,1
1139.8,92961,1
1139.8,65150,1
1139.8,46196,1
1139.8,34488,1
1139.8,39779,1
1139.8,57002,1
1139.8,76498,1
1139.8,96744,1
1139.8,122203,1
1139.8,122203,1
1139.8,123998,1
1139.8,131749,1
1139.8,131749,1
1139.8,131749,1
1139.8,125443,1
1139.8,125443,1
1139.8,125443,1
1139.8,125443,1
1139.8,125443,1
1139.8,125443,1
1139.8,125443,1
1139.8,97779,1
1139.8,88053,1
1139.8,83761,1
1139.8,80638,1
1139.8,83158,1
1139.8,88999,1
1139.8,93411,1
1139.8,93411,1
1139.8,93411,1
1139.8,93411,1
1139.8,63809,1
1139.8,66002,1
1139.8,63336,1
1139.8,63336,1
1139.8,28836,1
1139.8,21609,1
1139.8,20920,1
1139.8,20368,1
1139.8,20578,1
1139.8,21891,1
1139.8,33312,1
1139.8,56554,1
1139.8,70808,1
1139.8,61875,1
1139.8,37714,1
1139.8,23704,1
1139.8,23109,1
1139.8,24497,1
1139.8,21424,1
1139.8,20617,1
1139.8,18865,1
1139.8,12916,1
1139.8,12916,1
1139.8,2555,1
1139.8,2978,1
1139.8,3398,1
1139.8,3398,1
1139.8,3924,1
1139.8,3924,1
1139.8,6203,1
1139.8,6203,1
1139.8,7873,1
1139.8,7703,1
1139.8,8316,1
1139.8,8163,1
1139.8,8088,1
1139.8,7987,1
1139.8,7987,1
1139.8,7987,1
1139.8,8211,1
1139.8,10054,1
1139.8,11332,1
1139.8,12219,1
1139.8,12980,1
1139.8,16006,1
1139.8,22821,1
1139.8,22821,1
1139.8,34480,1
1139.8,34480,1
1139.8,34480,1
1139.8,77997,1
1139.8,92534,1
1139.8,92534,1
1139.8,78688,1
1139.8,71791,1
1139.8,71791,1
1139.8,78196,1
1139.8,92353,1
1139.8,105290,1
1139.8,115784,1
1139.8,122254,1
1139.8,129106,1
1139.8,136903,1
1139.8,153097,1
1139.8,153097,1
1139.8,138231,1
1139.8,138231,1
1139.8,159935,1
1139.8,169821,1
1139.8,169821,1
1139.8,164565,1
1139.8,164565,1
1139.8,164565,1
1139.8,142415,1
1139.8,145504,1
1139.8,145504,1
1139.8,137201,1
1139.8,112251,1
1139.8,112251,1
1139.8,99764,1
1139.8,99764,1
1139.8,129253,1
1139.8,146740,1
1139.8,153487,1
1139.8,151023,1
1139.8,143646,1
1139.8,132473,1
1139.8,114715,1
1139.8,114715,1
1139.8,118938,1
1139.8,118938,1
1139.8,133420,1
1139.8,122343,1
1139.8,122343,1
1139.8,114715,1
1139.8,114715,1
1139.8,124446,1
1139.8,124446,1
1139.8,116811,1
1139.8,116811,1
1139.8,93955,1
1139.8,75876,1
1139.8,75876,1
1139.8,63384,1
1139.8,67119,1
1139.8,77845,1
1139.8,90354,1
1139.8,102976,1
1139.8,119455,1
1139.8,137174,1
1139.8,165777,1
1139.8,176977,1
1139.8,176977,1
1139.8,192160,1
1139.8,192160,1
1139.8,199678,1
1139.8,199900,1
1139.8,199790,1
1139.8,199790,1
1139.8,214750,1
1139.8,230918,1
1139.8,227419,1
1139.8,227419,1
1139.8,217046,1
1139.8,213717,1
1139.8,213717,1
1139.8,237665,1
1139.8,245860,1
1139.8,246347,1
1139.8,237021,1
1139.8,237021,1
1139.8,191704,1
1139.8,186558,1
1139.8,192193,1
1139.8,192193,1
1139.8,216253,1
1139.8,218986,1
1139.8,219230,1
1139.8,219341,1
1139.8,220758,1
1139.8,220758,1
1139.8,220758,1
1139.8,240599,1
1139.8,240599,1
1139.8,217498,1
1139.8,217498,1
1139.8,217498,1
1139.8,204064,1
1139.8,204064,1
1139.8,233702,1
1139.8,233702,1
1139.8,227149,1
1139.8,214744,1
1139.8,203438,1
1139.8,194083,1
1139.8,186200,1
1139.8,186200,1
1139.8,203632,1
1139.8,200505,1
1139.8,200505,1
1139.8,184346,1
1139.8,184346,1
1139.8,192394,1
1139.8,192394,1
1139.8,209768,1
1139.8,219556,1
1139.8,225587,1
1139.8,225957,1
1139.8,219830,1
1139.8,219830,1
1139.8,221344,1
1139.8,230121,1
1139.8,237764,1
1139.8,237764,1
1139.8,237764,1
1139.8,237764,1
1139.8,237764,1
1139.8,160744,1
1139.8,154550,1
1139.8,154550,1
1139.8,141447,1
1139.8,141447,1
1139.8,141447,1
1139.8,127551,1
1139.8,127551,1
1139.8,127551,1
1139.8,124750,1
1139.8,124750,1
1139.8,139383,1
1139.8,140831,1
1139.8,138915,1
1139.8,139899,1
1139.8,139899,1
1139.8,144158,1
1139.8,150281,1
1139.8,160913,1
1139.8,168067,1
1139.8,168284,1
1139.8,165186,1
1139.8,157522,1
1139.8,153037,1
1139.8,156703,1
1139.8,167244,1
1139.8,167244,1
1139.8,201176,1
1139.8,199155,1
1139.8,199155,1
1139.8,199155,1
1139.8,194673,1
1139.8,200368,1
1139.8,201637,1
1139.8,186350,1
1139.8,183945,1
1139.8,191270,1
1139.8,198803,1
1139.8,203580,1
1139.8,206633,1
1139.8,206633,1
1139.8,204055,1
1139.8,172460,1
1139.8,159774,1
1139.8,141874,1
1139.8,145852,1
1139.8,157151,1
1139.8,208176,1
1139.8,208176,1
1139.8,227392,1
1139.8,240669,1
1139.8,263644,1
1139.8,263644,1
1139.8,263644,1
1139.8,248358,1
1139.8,248358,1
1139.8,237193,1
1139.8,228640,1
1139.8,236396,1
1139.8,235162,1
1139.8,215831,1
1139.8,196725,1
1139.8,189532,1
1139.8,189532,1
1139.8,188459,1
1139.8,188459,1
1139.8,167225,1
1139.8,167225,1
1139.8,116930,1
1139.8,116930,1
1139.8,116930,1
1139.8,121930,1
1139.8,121930,1
1139.8,149720,1
1139.8,159650,1
1139.8,164558,1
1139.8,157609,1
1139.8,157609,1
1139.8,179504,1
1139.8,198856,1
1139.8,215622,1
1139.8,228883,1
1139.8,230713,1
1139.8,230713,1
1139.8,227085,1
1139.8,224728,1
1139.8,203431,1
1139.8,203431,1
1139.8,196730,1
1139.8,193097,1
1139.8,187099,1
1139.8,177533,1
1139.8,177533,1
1139.8,177533,1
1139.8,155055,1
1139.8,155055,1
1139.8,155055,1
1139.8,77544,1
1139.8,77544,1
1139.8,77544,1
1139.8,102482,1
1139.8,134129,1
1139.8,134129,1
1139.8,138629,1
1139.8,118917,1
1139.8,102041,1
1139.8,87810,1
1139.8,66678,1
1139.8,46885,1
1139.8,35294,1
1139.8,28777,1
1139.8,36461,1
1139.8,55407,1
1139.8,70861,1
1139.8,81988,1
1139.8,92102,1
1139.8,92102,1
1139.8,89046,1
1139.8,72759,1
1139.8,72759,1
1139.8,62465,1
1139.8,72612,1
1139.8,79755,1
1139.8,79755,1
1139.8,79755,1
1139.8,90654,1
1139.8,101543,1
1139.8,101543,1
1139.8,69059,1
1139.8,57443,1
1139.8,57443,1
1139.8,106695,1
1139.8,106695,1
1139.8,130454,1
1139.8,147007,1
1139.8,163751,1
1139.8,171162,1
1139.8,174304,1
1139.8,171802,1
1139.8,160964,1
1139.8,160964,1
1139.8,161400,1
1139.8,164090,1
1139.8,159864,1
1139.8,159864,1
1139.8,140328,1
1139.8,128765,1
1139.8,105074,1
1139.8,105769,1
1139.8,108354,1
1139.8,102411,1
1139.8,102450,1
1139.8,102450,1
1139.8,81523,1
1139.8,54916,1
1139.8,54916,1
1139.8,28003,1
1139.8,24031,1
1139.8,25954,1
1139.8,23424,1
1139.8,19890,1
1139.8,19890,1
1139.8,17334,1
1139.8,7547,1
1139.8,2243,1
1139.8,3460,1
1139.8,4730,1
1139.8,4730,1
1139.8,13463,1
1139.8,16667,1
1139.8,20099,1
1139.8,23773,1
1139.8,23773,1
1139.8,55261,1
1139.8,72069,1
1139.8,80285,1
1139.8,80285,1
1139.8,80285,1
1139.8,102879,1
1139.8,108589,1
1139.8,108589,1
1139.8,111429,1
1139.8,111429,1
1139.8,106973,1
1139.8,111382,1
1139.8,112063,1
1139.8,108264,1
1139.8,97111,1
1139.8,97111,1
1139.8,101935,1
1139.8,101935,1
1139.8,101935,1
1139.8,165937,1
1139.8,161646,1
1139.8,161646,1
1139.8,161646,1
1139.8,161646,1
1139.8,35425,1
1139.8,35425,1
1139.8,27020,1
1139.8,47229,1
1139.8,47229,1
1139.8,47229,1
1139.8,72459,1
1139.8,71193,1
1139.8,68498,1
1139.8,68498,1
1139.8,70298,1
1139.8,80751,1
1139.8,93011,1
1139.8,90759,1
1139.8,90759,1
1139.8,106797,1
1139.8,119192,1
1139.8,129071,1
1139.8,137417,1
1139.8,136768,1
1139.8,121388,1
1139.8,121388,1
1139.8,91989,1
1139.8,28137,1
1139.8,71604,1
1139.8,97422,1
1139.8,97422,1
1139.8,110119,1
1139.8,105353,1
1139.8,105353,1
1139.8,105353,1
1139.8,125753,1
1139.8,129506,1
1139.8,129506,1
1139.8,127844,1
1139.8,116374,1
1139.8,116374,1
1139.8,74642,1
1139.8,52228,1
1139.8,33591,1
1139.8,20273,1
1139.8,16053,1
1139.8,16053,1
1139.8,16053,1
1139.8,17085,1
1139.8,15853,1
1139.8,13816,1
1139.8,14029,1
1139.8,15020,1
1139.8,15020,1
1139.8,16009,1
1139.8,12786,1
1139.8,12786,1
1139.8,6236,1
1139.8,6236,1
1139.8,9038,1
1139.8,11850,1
1139.8,14856,1
1139.8,14856,1
1139.8,15147,1
1139.8,14878,1
1139.8,14878,1
1139.8,18891,1
1139.8,43037,1
1139.8,43037,1
1139.8,43037,1
1139.8,182329,1
1139.8,182329,1
1139.8,231469,1
1139.8,237217,1
1139.8,210516,1
1139.8,210516,1
1139.8,190960,1
1139.8,190960,1
1139.8,179276,1
1139.8,181065,1
1139.8,179584,1
1139.8,170284,1
1139.8,166426,1
1139.8,176219,1
1139.8,207559,1
1139.8,207559,1
1139.8,228641,1
1139.8,186087,1
1139.8,186087,1
1139.8,146211,1
1139.8,146211,1
1139.8,113640,1
1139.8,127500,1
1139.8,150415,1
1139.8,193500,1
1139.8,195233,1
1139.8,173116,1
1139.8,135120,1
1139.8,103647,1
1139.8,100872,1
1139.8,115664,1
1139.8,115664,1
1139.8,115664,1
1139.8,115664,1
1139.8,196107,1
1139.8,204037,1
1139.8,212654,1
1139.8,219446,1
1139.8,220231,1
1139.8,212283,1
1139.8,198542,1
1139.8,185908,1
1139.8,185908,1
1139.8,153076,1
1139.8,142070,1
1139.8,132244,1
1139.8,115055,1
1139.8,94422,1
1139.8,86867,1
1139.8,93851,1
1139.8,93851,1
1139.8,108906,1
1139.8,108906,1
1139.8,108906,1
1139.8,140675,1
1139.8,140675,1
1139.8,140675,1
1139.8,197387,1
1139.8,197150,1
1139.8,197150,1
1139.8,197150,1
1139.8,185410,1
1139.8,155530,1
1139.8,145390,1
1139.8,150531,1
1139.8,150531,1
1139.8,175192,1
1139.8,180479,1
1139.8,167353,1
1139.8,143303,1
1139.8,143303,1
1139.8,126197,1
1139.8,125595,1
1139.8,128325,1
1139.8,128248,1
1139.8,131127,1
1139.8,131670,1
1139.8,118714,1
1139.8,118714,1
1139.8,88265,1
1139.8,114929,1
1139.8,156999,1
1139.8,156999,1
1139.8,156999,1
1139.8,194614,1
1139.8,191203,1
1139.8,183926,1
1139.8,183926,1
1139.8,159482,1
1139.8,146458,1
1139.8,146458,1
1139.8,137061,1
1139.8,178523,1
1139.8,202401,1
1139.8,216211,1
1139.8,219103,1
1139.8,209631,1
1139.8,189339,1
1139.8,160294,1
1139.8,129242,1
1139.8,109735,1
1139.8,125495,1
1139.8,125495,1
1139.8,208981,1
1139.8,208554,1
1139.8,200974,1
1139.8,200974,1
1139.8,180550,1
1139.8,180550,1
1139.8,124857,1
1139.8,94051,1
1139.8,80883,1
1139.8,82068,1
1139.8,88022,1
1139.8,91808,1
1139.8,79652,1
1139.8,79652,1
1139.8,59973,1
1139.8,59973,1
1139.8,94103,1
1139.8,139096,1
1139.8,176698,1
1139.8,197889,1
1139.8,197889,1
1139.8,179771,1
1139.8,147989,1
1139.8,133622,1
1139.8,131807,1
1139.8,130783,1
1139.8,130465,1
1139.8,130465,1
1139.8,174893,1
1139.8,194409,1
1139.8,194409,1
1139.8,202251,1
1139.8,181908,1
1139.8,181908,1
1139.8,175633,1
1139.8,187042,1
1139.8,187042,1
1139.8,187042,1
1139.8,197782,1
1139.8,182876,1
1139.8,176198,1
1139.8,175817,1
1139.8,175817,1
1139.8,185525,1
1139.8,175239,1
1139.8,175239,1
1139.8,174102,1
1139.8,174102,1
1139.8,187279,1
1139.8,191861,1
1139.8,191861,1
1139.8,191861,1
1139.8,198871,1
1139.8,196047,1
1139.8,193461,1
1139.8,193461,1
1139.8,196126,1
1139.8,196126,1
1139.8,196126,1
1139.8,207983,1
1139.8,203240,1
1139.8,196494,1
1139.8,189402,1
1139.8,189402,1
1139.8,185643,1
1139.8,189742,1
1139.8,190622,1
1139.8,192195,1
1139.8,192195,1
1139.8,194770,1
1139.8,190274,1
1139.8,190274,1
1139.8,190671,1
1139.8,190671,1
1139.8,184442,1
1139.8,171864,1
1139.8,141447,1
1139.8,128565,1
1139.8,117072,1
1139.8,119886,1
1139.8,129079,1
1139.8,134356,1
1139.8,135187,1
1139.8,132295,1
1139.8,129080,1
1139.8,129080,1
1139.8,113492,1
1139.8,113492,1
1139.8,95266,1
1139.8,38503,1
1139.8,38503,1
1139.8,65553,1
1139.8,84608,1
1139.8,84608,1
1139.8,96589,1
1139.8,96589,1
1139.8,93708,1
1139.8,83021,1
1139.8,83021,1
1139.8,19642,1
1139.8,13855,1
1139.8,12791,1
1139.8,13007,1
1139.8,14965,1
1139.8,16846,1
1139.8,18111,1
1139.8,17711,1
1139.8,16657,1
1139.8,16120,1
1139.8,18828,1
1139.8,46125,1
1139.8,97041,1
1139.8,122406,1
1139.8,129762,1
1139.8,129762,1
1139.8,129762,1
1139.8,121332,1
1139.8,116028,1
1139.8,149830,1
1139.8,149830,1
1139.8,182664,1
1139.8,188137,1
1139.8,184306,1
1139.8,175484,1
1139.8,167286,1
1139.8,167286,1
1139.8,126926,1
1139.8,106272,1
1139.8,81257,1
1139.8,29763,1
1139.8,19679,1
1139.8,17018,1
1139.8,17101,1
1139.8,17497,1
1139.8,17497,1
1139.8,16688,1
1139.8,16688,1
1139.8,14788,1
1139.8,13857,1
1139.8,13304,1
1139.8,13494,1
1139.8,13558,1
1139.8,13558,1
1139.8,12716,1
1139.8,12716,1
1139.8,13574,1
1139.8,14051,1
1139.8,14985,1
1139.8,14985,1
1139.8,14985,1
1139.8,15623,1
1139.8,15623,1
1139.8,16353,1
1139.8,16353,1
1139.8,16353,1
1139.8,16942,1
1139.8,17122,1
1139.8,20052,1
1139.8,40280,1
1139.8,74395,1
1139.8,114022,1
1139.8,121888,1
1139.8,121888,1
1139.8,118376,1
1139.8,117255,1
1139.8,128333,1
1139.8,128333,1
1139.8,132683,1
1139.8,132683,1
1139.8,152161,1
1139.8,152161,1
1139.8,148775,1
1139.8,138426,1
1139.8,138426,1
1139.8,104431,1
1139.8,103039,1
1139.8,117954,1
1139.8,117954,1
1139.8,154014,1
1139.8,154014,1
1139.8,142718,1
1139.8,130629,1
1139.8,130629,1
1139.8,130629,1
1139.8,139774,1
1139.8,139774,1
1139.8,156690,1
1139.8,156410,1
1139.8,156410,1
1139.8,158104,1
1139.8,169681,1
1139.8,163448,1
1139.8,149487,1
1139.8,127162,1
1139.8,117505,1
1139.8,117505,1
1139.8,117505,1
1139.8,180220,1
1139.8,187791,1
1139.8,194885,1
1139.8,214913,1
1139.8,226756,1
1139.8,232965,1
1139.8,229941,1
1139.8,211195,1
1139.8,172326,1
1139.8,127477,1
1139.8,99837,1
1139.8,97191,1
1139.8,97191,1
1139.8,111681,1
1139.8,113251,1
1139.8,102667,1
1139.8,102667,1
1139.8,13110,1
1139.8,9025,1
1139.8,7779,1
1139.8,10114,1
1139.8,10114,1
1139.8,18564,1
1139.8,35093,1
1139.8,30569,1
1139.8,24634,1
1139.8,29036,1
1139.8,100598,1
1139.8,100598,1
1139.8,220843,1
1139.8,220843,1
1139.8,235680,1
1139.8,242876,1
1139.8,230293,1
1139.8,205174,1
1139.8,156893,1
1139.8,156893,1
1139.8,45424,1
1139.8,48596,1
1139.8,85764,1
1139.8,85764,1
1139.8,172517,1
1139.8,172517,1
1139.8,172517,1
1139.8,172517,1
1139.8,157201,1
1139.8,156814,1
1139.8,169943,1
1139.8,184797,1
1139.8,184797,1
1139.8,212486,1
1139.8,222476,1
1139.8,222476,1
1139.8,210386,1
1139.8,208425,1
1139.8,209059,1
1139.8,214314,1
1139.8,229780,1
1139.8,257887,1
1139.8,257887,1
1139.8,263652,1
1139.8,254621,1
1139.8,254621,1
1139.8,248737,1
1139.8,248737,1
1139.8,272743,1
1139.8,279546,1
1139.8,280056,1
1139.8,273518,1
1139.8,257901,1
1139.8,257901,1
1139.8,257901,1
1139.8,257901,1
1139.8,229158,1
1139.8,224425,1
1139.8,224425,1
1139.8,212564,1
1139.8,212564,1
1139.8,240177,1
1139.8,258603,1
1139.8,281601,1
1139.8,281601,1
1139.8,286406,1
1139.8,286406,1
1139.8,270386,1
1139.8,254649,1
1139.8,260319,1
1139.8,260319,1
1139.8,262676,1
1139.8,263538,1
1139.8,268367,1
1139.8,274284,1
1139.8,279525,1
1139.8,285491,1
1139.8,288378,1
1139.8,273903,1
1139.8,253730,1
1139.8,253730,1
1139.8,241783,1
1139.8,250092,1
1139.8,250092,1
1139.8,243606,1
1139.8,243606,1
1139.8,231398,1
1139.8,202726,1
1139.8,199839,1
1139.8,199839,1
1139.8,205495,1
1139.8,225591,1
1139.8,225591,1
1139.8,279010,1
1139.8,286072,1
1139.8,282061,1
1139.8,273982,1
1139.8,265598,1
1139.8,258925,1
1139.8,253991,1
1139.8,245974,1
1139.8,245974,1
1139.8,225894,1
1139.8,226725,1
1139.8,231044,1
1139.8,231044,1
1139.8,231044,1
1139.8,223843,1
1139.8,242743,1
1139.8,240481,1
1139.8,224945,1
1139.8,238437,1
1139.8,258916,1
1139.8,273497,1
1139.8,277682,1
1139.8,270494,1
1139.8,254206,1
1139.8,230486,1
1139.8,202877,1
1139.8,174408,1
1139.8,139908,1
1139.8,139908,1
1139.8,143885,1
1139.8,151685,1
1139.8,148913,1
1139.8,148913,1
1139.8,148913,1
1139.8,134267,1
1139.8,128348,1
1139.8,128348,1
1139.8,128348,1
1139.8,94541,1
1139.8,94541,1
1139.8,77694,1
1139.8,77694,1
1139.8,48741,1
1139.8,48741,1
1139.8,13660,1
1139.8,13597,1
1139.8,21879,1
1139.8,41065,1
1139.8,59944,1
1139.8,59944,1
1139.8,59944,1
1139.8,59944,1
1139.8,59944,1
1139.8,102672,1
1139.8,146759,1
1139.8,146759,1
1139.8,204395,1
1139.8,231162,1
1139.8,241437,1
1139.8,234288,1
1139.8,221404,1
1139.8,221404,1
1139.8,221404,1
1139.8,154842,1
1139.8,154842,1
1139.8,144630,1
1139.8,156425,1
1139.8,156425,1
1139.8,159958,1
1139.8,181474,1
1139.8,181474,1
1139.8,181474,1
1139.8,181474,1
1139.8,206972,1
1139.8,206972,1
1139.8,173828,1
1139.8,111730,1
1139.8,101618,1
1139.8,89212,1
1139.8,76196,1
1139.8,59906,1
1139.8,48974,1
1139.8,48974,1
1139.8,61923,1
1139.8,99251,1
1139.8,99251,1
1139.8,114178,1
1139.8,114178,1
1139.8,137483,1
1139.8,143452,1
1139.8,139379,1
1139.8,131208,1
1139.8,125415,1
1139.8,127451,1
1139.8,127451,1
1139.8,126527,1
1139.8,120653,1
1139.8,122580,1
1139.8,128104,1
1139.8,128104,1
1139.8,128104,1
1139.8,152945,1
1139.8,175769,1
1139.8,178884,1
1139.8,178884,1
1139.8,182088,1
1139.8,182088,1
1139.8,182088,1
1139.8,182088,1
1139.8,256529,1
1139.8,256529,1
1139.8,229334,1
1139.8,210268,1
1139.8,192040,1
1139.8,177327,1
1139.8,177327,1
1139.8,165738,1
1139.8,159244,1
1139.8,148275,1
1139.8,136450,1
1139.8,126106,1
1139.8,124081,1
1139.8,129821,1
1139.8,136232,1
1139.8,132366,1
1139.8,132366,1
1139.8,96129,1
1139.8,86781,1
1139.8,77985,1
1139.8,73256,1
1139.8,80335,1
1139.8,98124,1
1139.8,98124,1
1139.8,98124,1
1139.8,124029,1
1139.8,113738,1
1139.8,113738,1
1139.8,101547,1
1139.8,80787,1
1139.8,45224,1
1139.8,21930,1
1139.8,15708,1
1139.8,17378,1
1139.8,17378,1
1139.8,56749,1
1139.8,121603,1
1139.8,121603,1
1139.8,216321,1
1139.8,231101,1
1139.8,231101,1
1139.8,215929,1
1139.8,215929,1
1139.8,215929,1
1139.8,234952,1
1139.8,242498,1
1139.8,233147,1
1139.8,233147,1
1139.8,233147,1
1139.8,233147,1
1139.8,212734,1
1139.8,219966,1
1139.8,223036,1
1139.8,215221,1
1139.8,215221,1
1139.8,205465,1
1139.8,201110,1
1139.8,202895,1
1139.8,203896,1
1139.8,203896,1
1139.8,209265,1
1139.8,209265,1
1139.8,212015,1
1139.8,195847,1
1139.8,184971,1
1139.8,182968,1
1139.8,182968,1
1139.8,182968,1
1139.8,220676,1
1139.8,230058,1
1139.8,230058,1
1139.8,230058,1
1139.8,232575,1
1139.8,224355,1
1139.8,205955,1
1139.8,183803,1
1139.8,183803,1
1139.8,158788,1
1139.8,157069,1
1139.8,154548,1
1139.8,154548,1
1139.8,122390,1
1139.8,85192,1
1139.8,44071,1
1139.8,68580,1
1139.8,122635,1
1139.8,183113,1
1139.8,183113,1
1139.8,222472,1
1139.8,222472,1
1139.8,231096,1
1139.8,227749,1
1139.8,219247,1
1139.8,219247,1
1139.8,206378,1
1139.8,178146,1
1139.8,178146,1
1139.8,184260,1
1139.8,197948,1
1139.8,197948,1
1139.8,197948,1
1139.8,201430,1
1139.8,169038,1
1139.8,141628,1
1139.8,141628,1
1139.8,126302,1
1139.8,148544,1
1139.8,148544,1
